data,stato,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,codice_istat,denominazione_comune,lat,long,totale_casi
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69007,Borrello,41.914016064782885,14.314369218988050,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69008,Bucchianico,42.304608937712644,14.176273313936962,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69009,Montebello sul Sangro,41.986532885229330,14.322448174415017,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69010,Canosa Sannita,42.289383056558243,14.294856167500548,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69011,Carpineto Sinello,41.999187955040398,14.504630615428820,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69012,Carunchio,41.920229223085435,14.532385751805350,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69013,Casacanditella,42.262445538268722,14.211074797126471,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69014,Casalanguida,42.046681889999654,14.515398346397552,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69015,Casalbordino,42.163628414145911,14.581177910714862,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69016,Casalincontrada,42.295725142978213,14.118139595985234,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69017,Casoli,42.127884001540075,14.291992365658826,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69018,Castel Frentano,42.193734991793896,14.350978347408388,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69019,Castelguidone,41.825597571739912,14.532315553631511,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69020,Castiglione Messer Marino,41.871419908782833,14.443598862168216,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69021,Celenza sul Trigno,41.883182553631812,14.584203951445444,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69022,Chieti,42.358447731485839,14.162360748808361,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69023,Civitaluparella,41.953303648724713,14.285658863582192,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69024,Civitella Messer Raimondo,42.080832388807110,14.221041340650554,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69025,Colledimacine,41.999307892086989,14.206591275175992,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69026,Colledimezzo,41.989532041633275,14.388865243296943,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69027,Crecchio,42.292659331001651,14.333990855190395,3
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69028,Cupello,42.038764382139334,14.684612272485307,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69029,Dogliola,41.948874841668761,14.644223816880695,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69030,Fara Filiorum Petri,42.249954220052153,14.173983471298961,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69031,Fara San Martino,42.092493323882692,14.160213544702261,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69032,Filetto,42.235205603743729,14.245153073593524,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69033,Fossacesia,42.233079200211080,14.488311927247505,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69034,Fraine,41.902054532481223,14.491258004649239,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69035,Francavilla al Mare,42.411935092144041,14.275849806837936,4
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69036,Fresagrandinaria,41.984710633897272,14.657254447136619,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69037,Frisa,42.266394233769304,14.376690752813142,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69038,Furci,42.029413725427709,14.605919518048786,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69039,Gamberale,41.902448839305706,14.206899270070380,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69040,Gessopalena,42.053969204531469,14.273329731164511,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69041,Gissi,42.040782247631881,14.558917320269749,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69042,Giuliano Teatino,42.311521624371750,14.283359866280753,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69043,Guardiagrele,42.185873866641529,14.242749336985819,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69044,Guilmi,41.991450263790455,14.482419277629809,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69045,Lama dei Peligni,42.051417268045611,14.180946344963836,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69046,Lanciano,42.207655355357552,14.400222167073476,3
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69047,Lentella,41.997684140353478,14.688861662655063,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69048,Lettopalena,41.998767212845173,14.162393843090202,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69049,Liscia,41.953244312874894,14.552467149498883,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69050,Miglianico,42.357478123824997,14.285863755891842,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69051,Montazzoli,41.958759075790439,14.431775378019164,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69052,Monteferrante,41.938266449465850,14.387694707155781,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69053,Montelapiano,41.968229919917498,14.330856817387042,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69054,Montenerodomo,41.971733401371360,14.235265802804500,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69055,Monteodorisio,42.094295904159374,14.650317986524692,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69056,Mozzagrogna,42.197595150989301,14.449791230314281,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69057,Orsogna,42.227722737591868,14.290992961349023,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69058,Ortona,42.336844593534586,14.372054582511613,3
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69059,Paglieta,42.169454481478425,14.490316137940841,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69060,Palena,41.958078583474254,14.129201600571591,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69061,Palmoli,41.955377725041274,14.599481857502962,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69062,Palombaro,42.125569803772954,14.219645438924351,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69063,Pennadomo,42.004938294992066,14.321480045577006,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69064,Pennapiedimonte,42.143479408842403,14.166798363664075,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69065,Perano,42.107581075632169,14.394961684914884,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69066,Pizzoferrato,41.925140830068138,14.233802414227807,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69067,Poggiofiorito,42.248763106136991,14.328103651299701,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69068,Pollutri,42.134090090627275,14.596194282515324,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69069,Pretoro,42.204155702963035,14.132090141893068,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69070,Quadri,41.926913312279986,14.271821306501840,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69071,Rapino,42.199863724609088,14.169399495012502,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69072,Ripa Teatina,42.364273250264475,14.247707117733725,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69073,Roccamontepiano,42.255037177007068,14.134055866181670,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69074,Rocca San Giovanni,42.262526739343059,14.461496265622129,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69075,Roccascalegna,42.067410591965086,14.321976040958017,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69076,Roccaspinalveti,41.930051272064198,14.465117233450385,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69077,Roio del Sangro,41.911454893782050,14.374082397373916,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69078,Rosello,41.893815246441363,14.351222785630581,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69079,San Buono,41.992799034884278,14.579269469104556,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69080,San Giovanni Lipioni,41.843998742828298,14.568538741751548,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69081,San Giovanni Teatino,42.412861511024296,14.185523105776211,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69082,San Martino sulla Marrucina,42.228368525851756,14.219149573202044,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69083,San Salvo,42.046384306519926,14.752454417257487,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69084,Santa Maria Imbaro,42.216035785715270,14.457309802414931,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69085,Sant'Eusanio del Sangro,42.157568895373835,14.355941732407050,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69086,San Vito Chietino,42.292921244528138,14.432581883198369,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69087,Scerni,42.097930029391485,14.585618493527942,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69088,Schiavi di Abruzzo,41.804753780518787,14.485521485173910,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69089,Taranta Peligna,42.035679894195248,14.146286143268062,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69090,Tollo,42.344242041373867,14.318367439792993,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69091,Torino di Sangro,42.197058316595019,14.546520747660351,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69092,Tornareccio,42.029315638882721,14.423448842454883,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69093,Torrebruna,41.866099589187201,14.536374676970969,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69094,Torrevecchia Teatina,42.394199815786507,14.234499037248566,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69095,Torricella Peligna,42.020021754270836,14.267278999592369,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69096,Treglio,42.264709021098518,14.422580381269022,1
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69097,Tufillo,41.919171700484114,14.628406508704462,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69098,Vacri,42.291924631495220,14.232015822155301,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69099,Vasto,42.120548106967838,14.694637710712625,2
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69100,Villalfonsina,42.176378202324315,14.569111247333682,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69101,Villamagna,42.329534002412174,14.234511811639679,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69102,Villa Santa Maria,41.970017717585399,14.352752279283461,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69103,Pietraferrazzana,41.972578332938909,14.379278663622042,0
2020-03-19 18:00:00,ITA,13,Abruzzo,69,Chieti,CH,69104,Fallo,41.948059369423916,14.323823168350033,0
